collection,url,description,color,sku,price,qty_info,dimensions,params
Ardenne,https://www.centura.ca/en/products/tile/porcelain/ardenne/,"Ardenne is a complete wall and floor ceramic tile collection. All in a natural finish, these ceramic tiles accomplish a warmth and purity desired in any residential space.",White,8033721,$3.58,sq. ft.,"8″ x 12″, 20cm x 30cm","Thickness:7.2mm, Nuance:V2 Slight, PEI:4"
Ardenne,https://www.centura.ca/en/products/tile/porcelain/ardenne/,"Ardenne is a complete wall and floor ceramic tile collection. All in a natural finish, these ceramic tiles accomplish a warmth and purity desired in any residential space.",White,8033772,$21.45,sq. ft.,"12″ x 12″, 30cm x 30cm","Thickness:7.2mm, Nuance:V2 Slight, PEI:4"
Ardoise,https://www.centura.ca/en/products/tile/porcelain/ardoise/,"This collection is reminiscent of hewn slate, a typical ardoise used in Europe. Thanks to its three-dimensional texture, the Ardoise collection plays with light to create contemporary ambiance. An interesting material for modern decors combining reused elements and brand new ones.",Noir,738710,$7.99,sq. ft.,"12″ x 24″, 30cm x 60cm","Thickness:10mm, Nuance:V3 Moderate, PEI:5, R rating:R10, Frost resistance, Suggested grout:941 - Raven"
Ardoise,https://www.centura.ca/en/products/tile/porcelain/ardoise/,"This collection is reminiscent of hewn slate, a typical ardoise used in Europe. Thanks to its three-dimensional texture, the Ardoise collection plays with light to create contemporary ambiance. An interesting material for modern decors combining reused elements and brand new ones.",Noir,738722,$12.43,sq. ft.,"16″ x 32″, 40.6cm x 81.3cm","Thickness:10mm, Nuance:V3 Moderate, PEI:5, R rating:R10, Frost resistance, Suggested grout:941 - Raven"
Ardoise,https://www.centura.ca/en/products/tile/porcelain/ardoise/,"This collection is reminiscent of hewn slate, a typical ardoise used in Europe. Thanks to its three-dimensional texture, the Ardoise collection plays with light to create contemporary ambiance. An interesting material for modern decors combining reused elements and brand new ones.",Plombe,738709,$7.99,sq. ft.,"12″ x 24″, 30cm x 60cm","Thickness:10mm, Nuance:V3 Moderate, PEI:5, R rating:R10, Frost resistance, Suggested grout:934 - DeLorean Gray"
Ardoise,https://www.centura.ca/en/products/tile/porcelain/ardoise/,"This collection is reminiscent of hewn slate, a typical ardoise used in Europe. Thanks to its three-dimensional texture, the Ardoise collection plays with light to create contemporary ambiance. An interesting material for modern decors combining reused elements and brand new ones.",Plombe,738721,$12.43,sq. ft.,"16″ x 32″, 40.6cm x 81.3cm","Thickness:10mm, Nuance:V3 Moderate, PEI:5, R rating:R10, Frost resistance, Suggested grout:934 - DeLorean Gray"
Ardoise,https://www.centura.ca/en/products/tile/porcelain/ardoise/,"This collection is reminiscent of hewn slate, a typical ardoise used in Europe. Thanks to its three-dimensional texture, the Ardoise collection plays with light to create contemporary ambiance. An interesting material for modern decors combining reused elements and brand new ones.",Grey,738708,$7.99,sq. ft.,"12″ x 24″, 30cm x 60cm","Thickness:10mm, Nuance:V3 Moderate, PEI:5, R rating:R10, Frost resistance, Suggested grout:939 - Mist"
Ardoise,https://www.centura.ca/en/products/tile/porcelain/ardoise/,"This collection is reminiscent of hewn slate, a typical ardoise used in Europe. Thanks to its three-dimensional texture, the Ardoise collection plays with light to create contemporary ambiance. An interesting material for modern decors combining reused elements and brand new ones.",Grey,738720,$12.43,sq. ft.,"16″ x 32″, 40.6cm x 81.3cm","Thickness:10mm, Nuance:V3 Moderate, PEI:5, R rating:R10, Frost resistance, Suggested grout:939 - Mist"
Ardoise,https://www.centura.ca/en/products/tile/porcelain/ardoise/,"This collection is reminiscent of hewn slate, a typical ardoise used in Europe. Thanks to its three-dimensional texture, the Ardoise collection plays with light to create contemporary ambiance. An interesting material for modern decors combining reused elements and brand new ones.",Ecru,738707,$7.99,sq. ft.,"12″ x 24″, 30cm x 60cm","Thickness:10mm, Nuance:V3 Moderate, PEI:5, R rating:R10, Frost resistance, Suggested grout:915 - Light Smoke"
Ardoise,https://www.centura.ca/en/products/tile/porcelain/ardoise/,"This collection is reminiscent of hewn slate, a typical ardoise used in Europe. Thanks to its three-dimensional texture, the Ardoise collection plays with light to create contemporary ambiance. An interesting material for modern decors combining reused elements and brand new ones.",Ecru,738719,$12.43,sq. ft.,"16″ x 32″, 40.6cm x 81.3cm","Thickness:10mm, Nuance:V3 Moderate, PEI:5, R rating:R10, Frost resistance, Suggested grout:915 - Light Smoke"
Ardoise,https://www.centura.ca/en/products/tile/porcelain/ardoise/,"This collection is reminiscent of hewn slate, a typical ardoise used in Europe. Thanks to its three-dimensional texture, the Ardoise collection plays with light to create contemporary ambiance. An interesting material for modern decors combining reused elements and brand new ones.",Ivory,738706,$7.99,sq. ft.,"12″ x 24″, 30cm x 60cm","Thickness:10mm, Nuance:V3 Moderate, PEI:5, R rating:R10, Frost resistance, Suggested grout:903 - Birch"
Ardoise,https://www.centura.ca/en/products/tile/porcelain/ardoise/,"This collection is reminiscent of hewn slate, a typical ardoise used in Europe. Thanks to its three-dimensional texture, the Ardoise collection plays with light to create contemporary ambiance. An interesting material for modern decors combining reused elements and brand new ones.",Ivory,738718,$12.43,sq. ft.,"16″ x 32″, 40.6cm x 81.3cm","Thickness:10mm, Nuance:V3 Moderate, PEI:5, R rating:R10, Frost resistance, Suggested grout:903 - Birch"
Ardoise,https://www.centura.ca/en/products/tile/porcelain/ardoise/,"This collection is reminiscent of hewn slate, a typical ardoise used in Europe. Thanks to its three-dimensional texture, the Ardoise collection plays with light to create contemporary ambiance. An interesting material for modern decors combining reused elements and brand new ones.",Blanc,738705,$7.99,sq. ft.,"12″ x 24″, 30cm x 60cm","Thickness:10mm, Nuance:V3 Moderate, PEI:5, R rating:R10, Frost resistance, Suggested grout:908 - Dove Gray"
Ardoise,https://www.centura.ca/en/products/tile/porcelain/ardoise/,"This collection is reminiscent of hewn slate, a typical ardoise used in Europe. Thanks to its three-dimensional texture, the Ardoise collection plays with light to create contemporary ambiance. An interesting material for modern decors combining reused elements and brand new ones.",Blanc,738717,$12.43,sq. ft.,"16″ x 32″, 40.6cm x 81.3cm","Thickness:10mm, Nuance:V3 Moderate, PEI:5, R rating:R10, Frost resistance, Suggested grout:908 - Dove Gray"
Area,https://www.centura.ca/en/products/tile/porcelain/area/,This large size tile with a burlap-stamped stylish “concrete” look  is an interesting product to give perspective to your residential and commercial projects.,Anthracite,60AREAN,$7.60,sq. ft.,"24″ x 24″, 60cm x 60cm","Thickness:9mm, Rectified tile, Nuance:V2 Slight, PEI:5, R rating:R9, Frost resistance, Suggested grout:927 - Light Pewter"
Area,https://www.centura.ca/en/products/tile/porcelain/area/,This large size tile with a burlap-stamped stylish “concrete” look  is an interesting product to give perspective to your residential and commercial projects.,Avorio,60AREAV,$7.60,sq. ft.,"24″ x 24″, 60cm x 60cm","Thickness:9mm, Rectified tile, Nuance:V2 Slight, PEI:5, R rating:R9, Frost resistance, Suggested grout:909 - Sterling"
Area,https://www.centura.ca/en/products/tile/porcelain/area/,This large size tile with a burlap-stamped stylish “concrete” look  is an interesting product to give perspective to your residential and commercial projects.,Beige,60AREBE,$7.60,sq. ft.,"24″ x 24″, 60cm x 60cm","Thickness:9mm, Rectified tile, Nuance:V2 Slight, PEI:5, R rating:R9, Frost resistance, Suggested grout:988 - Pearl"
Area,https://www.centura.ca/en/products/tile/porcelain/area/,This large size tile with a burlap-stamped stylish “concrete” look  is an interesting product to give perspective to your residential and commercial projects.,Grigio,60AREGR,$7.60,sq. ft.,"24″ x 24″, 60cm x 60cm","Thickness:9mm, Rectified tile, Nuance:V2 Slight, PEI:5, R rating:R9, Frost resistance, Suggested grout:934 - DeLorean Gray"
Aria,https://www.centura.ca/en/products/tile/porcelain/aria/,"Aria can be recognized by its pattern of torn burlap. Its wide range of tiles including three types of mosaic allows the creation of numerous different projects.
**Please note that the 24 x 24 tiles are a special order item, check with Inside Sales for delivery date.**",Antracite,ARAN1224,$7.23,sq. ft.,"12″ x 24″, 30cm x 60cm","Thickness:9.5mm, Nuance:V2 Slight, R rating:R10, Frost resistance, Suggested grout:934 - DeLorean Gray"
Aria,https://www.centura.ca/en/products/tile/porcelain/aria/,"Aria can be recognized by its pattern of torn burlap. Its wide range of tiles including three types of mosaic allows the creation of numerous different projects.
**Please note that the 24 x 24 tiles are a special order item, check with Inside Sales for delivery date.**",Antracite,ARANP24R,$10.66,sq. ft.,"24″ x 24″, 60cm x 60cm","Thickness:9.5mm, Rectified tile, Nuance:V2 Slight, R rating:R10, Frost resistance, Suggested grout:934 - DeLorean Gray"
Aria,https://www.centura.ca/en/products/tile/porcelain/aria/,"Aria can be recognized by its pattern of torn burlap. Its wide range of tiles including three types of mosaic allows the creation of numerous different projects.
**Please note that the 24 x 24 tiles are a special order item, check with Inside Sales for delivery date.**",Antracite,ARAN24R,$9.91,sq. ft.,"24″ x 24″, 60cm x 60cm","Thickness:9.5mm, Rectified tile, Nuance:V2 Slight, R rating:R10, Frost resistance, Suggested grout:934 - DeLorean Gray"
Aria,https://www.centura.ca/en/products/tile/porcelain/aria/,"Aria can be recognized by its pattern of torn burlap. Its wide range of tiles including three types of mosaic allows the creation of numerous different projects.
**Please note that the 24 x 24 tiles are a special order item, check with Inside Sales for delivery date.**",Antracite,ARAN424R,$12.21,sq. ft.,"4″ x 24″, 10cm x 60cm","Thickness:9.5mm, Rectified tile, Nuance:V2 Slight, R rating:R10, Frost resistance, Suggested grout:934 - DeLorean Gray"
Aria,https://www.centura.ca/en/products/tile/porcelain/aria/,"Aria can be recognized by its pattern of torn burlap. Its wide range of tiles including three types of mosaic allows the creation of numerous different projects.
**Please note that the 24 x 24 tiles are a special order item, check with Inside Sales for delivery date.**",Antracite,ARAN1224R,$8.50,sq. ft.,"12″ x 24″, 30cm x 60cm","Thickness:9.5mm, Rectified tile, Nuance:V2 Slight, R rating:R10, Frost resistance, Suggested grout:934 - DeLorean Gray"
Aria,https://www.centura.ca/en/products/tile/porcelain/aria/,"Aria can be recognized by its pattern of torn burlap. Its wide range of tiles including three types of mosaic allows the creation of numerous different projects.
**Please note that the 24 x 24 tiles are a special order item, check with Inside Sales for delivery date.**",Bianco,ARBI1224,$7.23,sq. ft.,"12″ x 24″, 30cm x 60cm","Thickness:9.5mm, Nuance:V2 Slight, R rating:R10, Frost resistance, Suggested grout:909 - Sterling"
Aria,https://www.centura.ca/en/products/tile/porcelain/aria/,"Aria can be recognized by its pattern of torn burlap. Its wide range of tiles including three types of mosaic allows the creation of numerous different projects.
**Please note that the 24 x 24 tiles are a special order item, check with Inside Sales for delivery date.**",Bianco,ARBIP24R,$10.66,sq. ft.,"24″ x 24″, 60cm x 60cm","Thickness:9.5mm, Rectified tile, Nuance:V2 Slight, R rating:R10, Frost resistance, Suggested grout:909 - Sterling"
Aria,https://www.centura.ca/en/products/tile/porcelain/aria/,"Aria can be recognized by its pattern of torn burlap. Its wide range of tiles including three types of mosaic allows the creation of numerous different projects.
**Please note that the 24 x 24 tiles are a special order item, check with Inside Sales for delivery date.**",Bianco,ARBI24R,$9.91,sq. ft.,"24″ x 24″, 60cm x 60cm","Thickness:9.5mm, Rectified tile, Nuance:V2 Slight, R rating:R10, Frost resistance, Suggested grout:909 - Sterling"
Aria,https://www.centura.ca/en/products/tile/porcelain/aria/,"Aria can be recognized by its pattern of torn burlap. Its wide range of tiles including three types of mosaic allows the creation of numerous different projects.
**Please note that the 24 x 24 tiles are a special order item, check with Inside Sales for delivery date.**",Bianco,ARBI424R,$12.21,sq. ft.,"4″ x 24″, 10cm x 60cm","Thickness:9.5mm, Rectified tile, Nuance:V2 Slight, R rating:R10, Frost resistance, Suggested grout:909 - Sterling"
Aria,https://www.centura.ca/en/products/tile/porcelain/aria/,"Aria can be recognized by its pattern of torn burlap. Its wide range of tiles including three types of mosaic allows the creation of numerous different projects.
**Please note that the 24 x 24 tiles are a special order item, check with Inside Sales for delivery date.**",Bianco,ARBI1224R,$8.50,sq. ft.,"12″ x 24″, 30cm x 60cm","Thickness:9.5mm, Rectified tile, Nuance:V2 Slight, R rating:R10, Frost resistance, Suggested grout:909 - Sterling"
